ID,Average_Rating,Reviews,Sentiment Ratio
B000S5S1AI,4.7,10,0.5065
B000S5S1DK,3.2,10,0.0687
B000S5S1AI,4.4,10,0.561
B000S5S1DK,3.2,10,0.1998
B000S5S1AI,4.2,20,0.5387
B000S5S1DK,3.75,20,0.4145
B000S5S1AI,4.35,20,0.5174
B000S5S1DK,4.15,20,0.5532
B000S5S1AI,4.5,20,0.6591
B000S5S1DK,3.8,10,0.577
B000S5S1AI,4.4,10,0.5394
B000S5S1DK,3.9,10,0.3111
B000S5S1AI,4.6,10,0.4992
B000S5S1DK,3.9,20,0.5907
B000S5S1AI,5,10,0.7318
B000S5S1DK,4,10,0.559
B000S5S1AI,4.6,10,0.6953
B000S5S1DK,3.8,10,0.4058
B000S5S1AI,4.2,20,0.6378
B000S5S1DK,4.1111,9,0.6984
B000S5S1AI,4.9,10,0.5925
B000S5S1DK,2.5,10,0.1483
B000S5S1AI,4.1,10,0.6081
B000S5S1DK,4.7,10,0.4723
B000S5S1AI,4.6,20,0.7015
B000S5S1DK,4,10,0.4956
B000S5TJ54,4,5,0.5998
B000S5S1DK,4,10,0.503
B000S5S1AI,4.8,10,0.6636
B000S5S1DK,3.5,10,0.4684
B000S5S1AI,4.3,20,0.5739
B000S5S1DK,4.4,10,0.6319
B000S5S1AI,4.6,10,0.6637
B000S5S1DK,4.8,10,0.691
B000S5S1AI,4.3,10,0.4737
B000S5S1DK,4.2,10,0.4265
B000S5S1AI,4.1,10,0.6127
B000S5S1DK,4.6,10,0.5334
B000S5S1AI,4.4,10,0.4554
B000S5S1DK,4.9,10,0.6571
B000S5S1AI,4.2,10,0.5798
B000S5S1DK,4.8,10,0.5848
B000S5S1AI,4.15,20,0.5418
B000S5S1DK,4.6,10,0.6666
B000S5S1AI,4,10,0.6343
B000S5S1DK,4.2708,240,0.6146
B000S5TIPK,4.3444,151,0.6128
B000S5VE2K,4,5,0.6576
B000S5TIPK,4.4333,30,0.6839
B000S5VE2K,4.3,10,0.6566
B000S5TIPK,4.55,20,0.6188
B000S5VE2K,4.1481,270,0.5172
B000S6NCOC,4.4737,19,0.4595
B000S6NDLE,4.6364,33,0.5724
B000SEKSPK,4.6686,172,0.4584
B000SQP4OS,4.4539,271,0.4587
B000SRGDJ2,4.4079,76,0.4504
B000SR5II4,4.4889,135,0.4578
B000SRJMVI,4.1875,16,0.4304
B000SRKA6E,4.7692,13,0.6773
B000SRHPBC,3.6667,6,0.5675
B000SRKA6E,4.3,20,0.6955
B000SRHPBC,3.95,20,0.3414
B000SRKA6E,4.6,10,0.7994
B000SRHPBC,3.9,10,0.4728
B000SRKA6E,4.9,10,0.7525
B000SRHPBC,5,10,0.6365
B000SRKA6E,4.4,20,0.5857
B000SRHPBC,4.7,10,0.5347
B000SRKA6E,4.3,10,0.5371
B000SRHPBC,4.4,10,0.3969
B000SRKA6E,4.1,10,0.5269
B000SRHPBC,4.35,20,0.4629
B000SRKA6E,3.8,10,0.3016
B000SRHPBC,4.4,20,0.5101
B000SRKA6E,4.9,10,0.6136
B000SRHPBC,4.3,10,0.6408
B000SRKA6E,4.6,10,0.5578
B000SRHPBC,4.6,10,0.4852
B000SRKA6E,4.4,20,0.5507
B000SRHPBC,4.2,10,0.6671
B000SRKA6E,3.7,10,0.3712
B000SRHPBC,4.3,10,0.2564
B000SRKA6E,3.9,10,0.65
B000SRHPBC,4.3,10,0.3856
B000SRKA6E,3.6,10,0.5794
B000SRHPBC,4.4,10,0.2132
B000SRKA6E,4,10,0.4368
B000SRHPBC,4.1,10,0.4696
B000SRK8KC,4.5,2,0.9222
B000SRHPBC,4.4,10,0.3896
B000SRKA6E,4.25,20,0.588
B000SRHPBC,4.5,10,0.584
B000SRKA6E,3.2,10,0.0226
B000SRHPBC,4.5,10,0.57
B000SRKA6E,4.8,10,0.5892
B000SRHPBC,3.7,10,0.1255
B000SRK8KC,4.6,10,0.5059
B000SRKA6E,4.2,10,0.552
B000SRHPBC,4.1,10,0.6845
B000SRK8KC,4.2,10,0.5716
B000SRHPBC,3.9,10,0.4113
B000SRK8KC,4.2,10,0.3311
B000SRHPBC,3.5,10,0.2702
B000SRK8KC,4.5714,119,0.5703
B000SRMAT4,5,4,0.6653
B000SRMC3I,4.0435,23,0.5071
B000SRK8V6,3.8995,209,0.4598
B000SRLJ46,4.2093,215,0.4201
B000SRJTIE,4.128,125,0.4542
B000SRHH3I,4.25,8,0.7445
B000SRJLE6,4.451,102,0.5029
B000SRI61U,4.3314,525,0.384
B000SSS6AU,4.5186,376,0.4204
B000ST14FI,3.7333,15,0.5332
B000SSW4R6,4.629,124,0.5132
B000T43KG8,5,1,0.8433
B000R95BH6,4.4059,340,0.6871
B000UWJPQS,5,2,0.736
B000V5MAMA,4.4,10,0.5715
B000V5PBTY,4.7,10,0.5882
B000V5T1M2,4.6,25,0.5445
B000V9MVSE,4.5714,119,0.4372
B000V9YXYY,4.8947,19,0.4771
B000V9YYAW,4.4918,122,0.4359
B000VA49CY,4.5,10,0.508
B000VA7KL6,4.0811,37,0.4816
B000VA9RC6,3.4667,15,0.3265
B000VA7KH0,4.5,4,0.526
B000VA5X1U,4.4623,106,0.3818
B000VB25D8,4.6667,33,0.5118
B000VB25I8,4.5833,36,0.5184
B000VCFAXO,4.8125,80,0.4041
B000VCD86A,4.375,8,0.5236
B000VCFAXO,4.7,10,0.33
B000VCD86A,4.1,90,0.4677
B000VCFD68,4.5,16,0.5108
B000VDQZFK,4.8182,11,0.6217
B000VDUQDC,5,1,0.9248
B000VDT94O,4.5952,42,0.4103
B000VDUY02,4.4286,7,0.5753
B000VDT94O,4.6,10,0.2692
B000VDUY02,4.8,10,0.459
B000VDT94O,4.9,10,0.4556
B000VDUY02,4.7,10,0.5366
B000VDUV00,3.8889,9,0.4425
B000VDUY02,4.9,10,0.544
B000VDT94O,4.6,10,0.4213
B000VDUV00,4.5,10,0.4009
B000VDUY02,4.8,20,0.4572
B000VDUV00,3.2,10,0.3446
B000VDT94O,4.6,10,0.4632
B000VDUV00,4.6,10,0.5954
B000VDT94O,4.9,10,0.5736
B000VDUV00,3.55,20,0.1174
B000VDT94O,3.8,10,0.2354
B000VDUV00,4.6,10,0.4355
B000VDT94O,4.8,10,0.4939
B000VDUV00,4.6,10,0.3381
B000VDT94O,4.4,80,0.4674
B000VDT4M6,4,7,0.6238
B000VDT94O,4.35,20,0.4109
B000VDT4M6,4.6,10,0.3316
B000VDT94O,4.9,10,0.5064
B000VDT4M6,4.1,10,0.421
B000VDT94O,4.1,10,0.3046
B000VDT4M6,3.7,10,0.1482
B000VDT94O,4.3,10,0.35
B000VDV1UO,4.6667,6,0.6118
B000VDT4M6,3.7,10,0.1958
B000VDT94O,4.2,10,0.4572
B000VDT4M6,3.5,10,0.0737
B000VDV1UO,4.1,10,0.4237
B000VDT4M6,3.4,10,0.2851
B000VDV1UO,4.9,10,0.5825
B000VDT94O,4.6,10,0.4806
B000VDV1UO,4.2,10,0.387
B000VDT4M6,4.9,10,0.2141
B000VDT94O,4.5,10,0.5388
B000VDV1UO,4.9,10,0.5102
B000VDT94O,4.6,10,0.3107
B000VDT4M6,4.8,10,0.4111
B000VDT94O,5,10,0.4961
B000VDT4M6,4.1,20,0.4517
B000VDT94O,3.3,10,0.3704
B000VDT4M6,4.5,10,0.5562
B000VDT94O,4.7,10,0.666
B000VDT4M6,4.7,10,0.4174
B000VDT94O,5,10,0.4013
B000VDT4M6,4.1,10,0.6331
B000VDT94O,4.9,10,0.4367
B000VDT4M6,4.4,10,0.3014
B000VDT94O,5,10,0.637
B000VDYSWM,4,2,0.2202
B000VDWTLO,4.5,4,0.5336
B000VDUK7Y,4.7812,32,0.5263
B000VDYM8C,4.4174,321,0.6653
B000VDWSGU,3.5,4,-0.0401
B000VDZ04M,4.3,20,0.5477
B000VDWSGU,3.5,10,0.2901
B000VDZ04M,4.4,20,0.4882
B000VDWSGU,3.7,10,0.2822
B000VDZ04M,4.9,10,0.588
B000VDWSGU,4.9,10,0.641
B000VDZ04M,4.3,20,0.4513
B000VDWSGU,3.5,10,0.031
B000VDZ04M,3.8,10,0.35
B000VDWSGU,4.9,10,0.6068
B000VDZ04M,4.5,20,0.6021
B000VDWSGU,4.5,10,0.6613
B000VDZ04M,4.4,10,0.554
B000VDWSGU,4.4,10,0.5627
B000VDZ04M,3.7,10,0.6318
B000VDWSGU,4.6,10,0.4294
B000VDZ04M,4.3,10,0.5148
B000VDWSGU,4.2667,30,0.3394
B000VELKGS,4.3398,206,0.5355
B000VH9MJ2,3.5,2,0.4433
B000VHJHA6,2.75,4,0.1261
B000VHJG3E,4.7206,136,0.6098
B000VHNO5K,4.25,8,0.5035
B000VHLGAK,4.4,40,0.5029
B000VHI5UE,2.5,2,0.5894
B000VK11RK,5,4,0.5469
B000VK2MGO,4.2222,9,0.5817
B000VK11RK,4.55,20,0.4928
B000VK2MGO,4.0333,30,0.5603
B000VK2QLA,4.5205,73,0.5392
B000VK2L1K,4.6,5,0.8483
B000VK3SOY,4,28,0.4945
B000VK2L1K,4.4,10,0.5343
B000VK3SOY,2.7,10,0.131
B000VK2L1K,4.6,20,0.6195
B000VK3SOY,3.6,10,0.4308
B000VK2L1K,4,10,0.4068
B000VK3SOY,4.6,10,0.4078
B000VK2L1K,4,10,0.6043
B000VK3SOY,4.4,10,0.4278
B000VK2L1K,4.65,20,0.5601
B000VK3SOY,4.45,20,0.5529
B000VK2L1K,4.7,20,0.4283
B000VK3SOY,4.6,10,0.7133
B000VK2L1K,4.4097,310,0.4781
B000VK2RBO,4.75,4,0.8799
B000VK2L1K,4.7,70,0.6826
B000VK3SZI,5,1,0.9904
B000VK2L1K,4.7,10,0.6193
B000VK3SZI,4.3,10,0.4622
B000VK3SHQ,2,1,-0.4664
B000VK2L1K,4.8,10,0.6415
B000VK3SZI,4.7,10,0.6623
B000VK2L1K,5,10,0.8197
B000VK3SZI,4.7,10,0.5436
B000VK3SHQ,3.8,10,0.501
B000VK3SZI,4.4,10,0.5019
B000VK2L1K,4.5,10,0.7338
B000VK3SZI,4.9,10,0.7823
B000VK3SHQ,3.4,10,0.3766
B000VK2L1K,5,10,0.8195
B000VK3SZI,4.8,20,0.6991
B000VK2L1K,5,10,0.8035
B000VK3SZI,4.9,10,0.6453
B000VK2L1K,4.5,10,0.6016
B000VK3SZI,4.2,10,0.5426
B000VK2L1K,4.6,10,0.4422
B000VK3SZI,4.9,10,0.6035
B000VK2L1K,4.1,10,0.374
B000VK3SZI,4.65,20,0.588
B000VK2L1K,4.8,10,0.7578
B000VK3SZI,4.7,10,0.497
B000VK2L1K,4.8,10,0.7997
B000VK3SZI,4.2,20,0.3342
B000VK2L1K,4.8,10,0.6226
B000VK3SZI,4.8,10,0.7285
B000VK2L1K,4.8,10,0.8442
B000VK3SZI,4.6,10,0.6165
B000VK2L1K,4.6,10,0.7376
B000VK3SZI,4.8,20,0.6246
B000VK2L1K,4.4,10,0.7834
B000VK3SZI,4.8,10,0.7559
B000VK2L1K,3.5,10,0.6103
B000VK3SZI,4.65,20,0.5235
B000VK2L1K,4.2,10,0.634
B000VK3SZI,4.8,20,0.5321
B000VK2L1K,4.8,10,0.904
B000VK3SZI,5,10,0.6846
B000VK2L1K,4.5,10,0.6256
B000VK3SZI,4.35,20,0.7117
B000VK2L1K,4.5,10,0.8841
B000VK3SZI,4.8,10,0.6646
B000VK2L1K,4.4,10,0.6973
B000VK3SZI,4.7,10,0.7291
B000VK2L1K,5,10,0.8762
B000VK3SZI,4.65,20,0.6905
B000VK2L1K,4.5,10,0.8044
B000VK3SZI,4.5,10,0.6439
B000VK2L1K,4.6667,9,0.5627
B000VK3SZI,4.4,20,0.5327
B000VK2L1K,4.8,10,0.764
B000VK3SZI,4.6824,170,0.6806
B000VK49HY,4,7,0.4857
B000VK2RJQ,4.75,8,0.7145
B000VK49HY,4.1,10,0.3278
B000VK2RJQ,4.1,20,0.3625
B000VK49HY,5,10,0.6356
B000VK2RJQ,4.8,10,0.6143
B000VK49HY,4.5,10,0.4741
B000VK2RJQ,4.8,10,0.5569
B000VK49HY,3.9,10,0.238
B000VK2RJQ,5,10,0.6572
B000VK49HY,4.25,40,0.4665
B000VK42NK,4.2308,52,0.5869
B000VK45KU,1,1,0.4039
B000VK42NK,4.2,10,0.3913
B000VK47XA,4.8,5,0.7294
B000VK42NK,4,10,0.7768
B000VK47XA,4.7,20,0.6345
B000VK42NK,3.9,10,0.7618
B000VK47XA,3.7,10,0.1959
B000VK42NK,4.3,20,0.7095
B000VK43BG,4.6667,36,0.5449
B000VK45MS,4.0583,463,0.544
B000VK484I,3.9655,29,0.387
B000VK6J9A,4.4737,38,0.5052
B000VK6HMO,4.8,5,0.7126
B000VK43A2,4.3868,243,0.5153
B000VK7YTE,4.0488,82,0.401
B000VK7YP8,4.1667,6,0.6082
B000VK5VJO,5,7,0.7746
B000VK7YP8,3.8,10,0.5091
B000VK5VJO,5,10,0.6255
B000VK7YP8,4,10,0.7176
B000VK81EG,4.5,16,0.638
B000VK7O76,3.8462,13,0.4589
B000VK7Y80,4.4811,106,0.5818
B000VK45LO,5,2,0.9737
B000VK7Y80,4.3,10,0.3966
B000VK81HS,3.6667,3,0.8212
B000VK7Y80,5,10,0.7245
B000VK45LO,3.9,10,0.4689
B000VK81HS,4.2,10,0.4579
B000VK7Y80,3.8,10,0.2051
B000VK45LO,4.2,10,0.6971
B000VK81HS,4.05,20,0.7351
B000VK45LO,4.5,10,0.6651
B000VK7Y80,4.35,20,0.6532
B000VK45LO,4.7,10,0.4248
B000VK7Y80,4,10,0.7653
B000VK45LO,4.8,10,0.7797
B000VK7Y80,3.95,20,0.4728
B000VK860A,4.25,4,0.5273
B000VK7Y80,4.9,10,0.5031
B000VK6F94,5,4,0.7816
B000VK7Y80,4.3,10,0.4049
B000VK860A,4,10,0.3884
B000VK7Y80,4.2,10,0.3468
B000VK6F94,4.2,10,0.3363
B000VK860A,4.6,10,0.5879
B000VK7Y80,4.6,10,0.536
B000VK860A,3.6,10,0.5057
B000VK7Y80,4.3,10,0.6461
B000VK860A,4.3,10,0.5729
B000VK7Y80,4.8,10,0.6064
B000VK860A,4.8,10,0.5267
B000VK7Y80,4.8,10,0.7303
B000VK860A,4.1,10,0.3568
B000VK7Y80,4.6,10,0.6935
B000VK860A,4.9,10,0.6193
B000VK7Y80,4.8,10,0.5941
B000VK85XS,4.4,5,0.2537
B000VK7Y80,4.6,10,0.4463
B000VK85XS,4.7,10,0.4507
B000VK7Y80,4.2,10,0.514
B000VK85XS,3.6,10,0.4506
B000VK7Y80,4.5,10,0.5137
B000VK85XS,4.7,10,0.5549
B000VK7Y80,4.5,10,0.6946
B000VK85XS,4.4,10,0.3408
B000VK7Y80,4.58,50,0.6822
B000VK7T3U,4.625,8,0.5772
B000VK7Y80,4.9,10,0.9003
B000VK7T3U,4.5,10,0.4325
B000VK7Y80,4.3,10,0.7676
B000VK7T3U,4.4,20,0.308
B000VK7Y80,4.6,10,0.7764
B000VK7T3U,4.2,10,0.1166
B000VKA1I0,3.75,4,0.6591
B000VK7Y80,4.7,10,0.6541
B000VK7T3U,4,10,0.2345
B000VK7Y80,4.7,10,0.6234
B000VK7T3U,4.4,10,0.3528
B000VK7Y80,4.6,10,0.8686
B000VK7T3U,4.8,10,0.1747
B000VK7Y80,4.9,10,0.7734
B000VK9XSO,2.6667,3,0.3063
B000VK7Y80,4.4,30,0.6466
B000VK9XSO,4,20,0.4459
B000VK7Y80,4.6,10,0.7233
B000VK814G,5,2,0.6798
B000VK9XSO,4.5,10,0.4213
B000VK7Y80,3.8,10,0.4884
B000VK9XSO,4.4,10,0.61
B000VK7Y80,3.6,10,0.3793
B000VK9XSO,3.5,10,0.4325
B000VK7Y80,4.8,10,0.7981
B000VK9XSO,3.7,10,0.5214
B000VK7Y80,4.2,10,0.678
B000VK9XSO,4.2,10,0.6716
B000VK7Y80,3.9,10,0.5675
B000VK9XYI,5,5,0.6495
B000VK7Y80,4.55,20,0.6022
B000VK9XYI,3.4,10,0.2949
B000VK7Y80,4.7,10,0.7408
B000VK9XYI,3.7,10,0.1018
B000VK7Y80,4.4,10,0.7839
B000VK9XYI,3.6,10,0.4885
B000VK7Y80,4.8,10,0.8606
B000VK9XYI,3.4,10,0.3454
B000VK7Y80,4.1,10,0.7321
B000VK9XYI,3.8,10,0.3557
B000VK7Y80,4.5,10,0.6386
B000VK9XYI,4,20,0.2151
B000VK7Y80,4,10,0.7372
B000VK9XYI,3.8,10,0.3929
B000VK7Y80,5,10,0.8462
B000VK9XYI,3.9,10,0.3825
B000VK7Y80,4.9474,19,0.773
B000VK9XYI,3.7778,9,0.5107
B000VK7Y80,4.25,20,0.6933
B000VKA2GQ,4.2,5,0.5479
B000VK7Y80,4.7667,30,0.8017
B000VKA1SA,4.8784,74,0.631
B000VK81EQ,4.6667,9,0.5865
B000VKA1SK,4.5714,98,0.5461
B000VM0UHA,4.6667,3,0.4005
B000VM2NPM,4.3333,3,0.5723
B000VM2O5Q,4.5769,156,0.5962
B000R4G6JS,4.2857,7,0.6847
B000WCYBEC,4.0132,76,0.3969
B000WCZN7Q,4.4576,59,0.5002
B000WCZN9Y,4.2727,22,0.386
B000WCZNNA,3.8,5,0.4199
B000WCZN9Y,4.6,10,0.39
B000WCZNNA,4.6,10,0.4727
B000WCZN9Y,3.3,10,0.3084
B000WCZNNA,4.9,10,0.5026
B000WCZN9Y,3.4,10,0.3713
B000WCZNNA,4.5,10,0.5013
B000WCZN9Y,3.8621,29,0.2989
B000WD3PSY,4.2059,34,0.3882
B000WD5AKA,4,7,0.5044
B000WD3PSY,3.9,10,0.2944
B000WD5AKA,4.05,20,0.4636
B000WD3DAO,4.2651,83,0.4697
B000WCZ57Y,3.6409,181,0.3773
B000WD5VUO,4.5,2,0.9182
B000WCZ57Y,3.45,20,0.4457
B000WD397G,5,2,0.7482
B000WD5VUO,4.8,10,0.6401
B000WCZ57Y,2.55,20,0.1325
B000WD5VUO,3.8,10,0.5857
B000WD3JEY,4.375,8,0.6542
B000WCZ57Y,2.9,10,0.4722
B000WD5VUO,4.35,20,0.746
B000WD3JEY,4.6,10,0.5347
B000WDOZ0Q,4.6667,3,0.6015
B000WD5KNC,4.8889,9,0.7109
B000WDOZ0Q,4.54,50,0.5956
B000WDPAP0,4.4,10,0.4225
B000WDOZ0Q,4.65,20,0.6352
B000WDPAP0,4.9,10,0.6992
B000WDOZ0Q,4.6,30,0.5586
B000WD3Q9C,4,3,0.5629
B000WG65W4,4.8824,17,0.4781
B000WGB3QM,4.5275,965,0.4603
B000WGY7TC,1,1,0.9735
B000WH4Q6A,5,2,0.7368
B000WH2I6K,4.4737,19,0.5936
B000WH5V2S,4.3217,115,0.6159
B000WGY7OM,4.5789,19,0.5107
B000WHAI6W,4.3939,33,0.5605
B000WHO1SI,4.7308,26,0.744
B000WHXMYW,4.7411,112,0.3984
B000WHTWD2,5,5,0.8438
B000WHXMYW,4.55,20,0.3145
B000WHTWD2,4.3,10,0.4208
B000WHXMYW,4.6,10,0.4061
B000WHTWD2,4.4,10,0.5447
B000WHXMYW,4.8,10,0.2719
B000WHTWD2,4.8,10,0.4921
B000WHXMYW,4.9,10,0.3442
B000WHTWD2,4.9,10,0.676
B000WHXMYW,5,10,0.2389
B000WHTWD2,3.7,10,0.4116
B000WHXMYW,4.9,20,0.5451
B000WHTWD2,3.9,10,0.2865
B000WHXMYW,4.7,10,0.5696
B000WHTWD2,4.55,20,0.3987
B000WHXMYW,4.1,10,0.3638
B000WHTWD2,4.7,10,0.346
B000WHXMYW,4.5,10,0.3986
B000WHTWD2,4.2,10,0.5354
B000WHXMYW,4,10,0.2972
B000WHTWD2,4.2,10,0.4195
B000WHXMYW,5,10,0.7505
B000WHTWD2,4.6,10,0.4026
B000WHXMYW,3.9,10,0.4213
B000WHTWD2,4.6227,379,0.516
B000WHZMJK,4.4713,87,0.4562
B000WK3F9Q,4.5556,18,0.7591
B000WLEAYO,4.5,8,0.6176
B000WLJINM,3.5251,179,0.41
B000WM2WIY,4.4,10,0.5799
B000WM2WWK,3.9762,42,0.3787
B000WLW9HY,3,4,0.3762
B000WN6NLA,4.25,52,0.5422
B000XDIDOO,4.7391,46,0.5528
B000XGGX6G,4.0789,38,0.2905
B000YD5PNU,3.9062,32,0.5117
B000YD5NQ4,4,28,0.4504
B000YE24TM,4.0441,68,0.4131
B000YF7EI2,4.1053,19,0.5949
B000YFXM5Q,4,101,0.4959
B000YG3LT2,3.3704,54,0.2745
B000YHWDMM,4.625,32,0.2643
B000YHXX8K,4.6216,259,0.5567
B000YK0S58,4.4462,195,0.3743
B000YJXZ5E,4.5581,43,0.4456
B000YM2QCY,4.2787,305,0.5621
B000YQNH4Q,4.4138,29,0.451
B000ZZWAB2,4.25,60,0.5497
B001001KA8,3.9661,59,0.5107
B00104IZ48,4.1304,46,0.5278
B00104LSDI,5,3,0.2434
B0010B3CNU,5,3,0.7209
B0010NOONU,4.12,25,0.4012
B0010XPYFC,4.4286,7,0.5808
B0010XQ27G,3.75,12,0.5724
B0010XRZ7W,4.5676,37,0.3892
B0010XS2CE,4.6594,276,0.5752
B0010XV5T6,4.75,4,0.8258
B0010XS2CE,4.85,20,0.5896
B0010XV5T6,4.6,10,0.477
B0010XS2CE,4.7,20,0.5524
B0010XV5T6,4.9,10,0.5164
B0010XS2CE,4.5,10,0.4414
B0010XV5T6,4.7,10,0.5954
B0010XS2CE,4.2,10,0.5559
B0010XV5T6,4.4,10,0.5075
B0010XS2CE,4.1111,9,0.4829
B0010XV5T6,4.6,10,0.5837
B0010XS2CE,4.8,10,0.7203
B0010XV5T6,4.4,10,0.3854
B0010XS2CE,4.6,10,0.669
B0010XV5T6,4.5,10,0.4443
B0010XS2CE,4.1,10,0.7024
B0010XV5T6,4.1,10,0.405
B0010XS2CE,4.5,20,0.6921
B0010XV5T6,5,10,0.6401
B0010XS2CE,4.4,10,0.6845
B0010XV5T6,4.6,10,0.4957
B0010XS2CE,4.3,10,0.7824
B0010XV5T6,4.6,10,0.6589
B0010XS2CE,4.8,10,0.7532
B0010XV5T6,4.9,10,0.7311
B0010XS2CE,4.5,10,0.5621
B0010XV5T6,4.8,10,0.4898
B0010XS2CE,4.9,10,0.7759
B0010XV5T6,4.8,150,0.5439
B0010XQ5C8,4.125,16,0.421
B0010XVS0M,4.0476,21,0.3622
B0010YWJYK,4.234,47,0.5795
B00112HPHM,4.3878,98,0.5352
B00119QOWW,4.6585,82,0.4817
B0011CW8B0,3.5657,99,0.3044
B0011CVP1O,4.3778,45,0.4054
B0011DR9WC,4.7527,93,0.5687
B0012DK1HQ,4.4224,116,0.4214
B0012DM4QM,4.6667,6,0.6916
B0012SE7YY,4.3299,291,0.576
B0013FRRMK,4.6944,589,0.6725
B0013FMPFE,4.4839,31,0.5958
B0013T5YO4,4.4274,351,0.5032
B0014CQ7C8,4.5778,45,0.4557
B0014CQ90I,4.4737,38,0.432
B0014CQGVK,3.8333,12,0.3061
B0014CSG5Y,4.5714,7,0.6603
B0014CQGVK,4.4,10,0.5011
B0014CSG5Y,4.765,200,0.4217
B0014CQAZW,4.8571,7,0.4029
B0014CSG5Y,4.9,20,0.3758
B0014CQAZW,4.5,10,0.443
B0014CSG5Y,4.75,20,0.4272
B0014CQAZW,4.5,10,0.3521
B0014CSG5Y,4.8,10,0.2875
B0014CQAZW,4.8,10,0.4697
B0014CSG5Y,4.9,20,0.496
B0014CQAZW,4.5,10,0.4728
B0014CSG5Y,4.6,10,0.594
B0014CQAZW,4.8,10,0.6555
B0014CSG5Y,4.95,20,0.6724
B0014CQAZW,4.3,10,0.3829
B0014CSG5Y,4.82,100,0.5078
B0014CRZWE,4,1,0.9867
B0014CSG5Y,5,30,0.5178
B0014CU2EM,5,2,0.6628
B0014CSG5Y,4.5,10,0.3422
B0014CRZWE,4.7,20,0.6086
B0014CSG5Y,4.95,20,0.4467
B0014CRZWE,3.9,10,0.6466
B0014CSG5Y,4.6667,30,0.4271
B0014CRZWE,4.9,10,0.6332
B0014CSG5Y,4.9,30,0.4244
B0014CRZWE,4.6,10,0.4948
B0014CSG5Y,4.9333,30,0.6425
B0014CSIG6,1.5,4,0.1257
B0014CSG5Y,5,10,0.5287
B0014CRZWE,4.7,10,0.6706
B0014CSG5Y,4.9,20,0.4364
B0014CRZWE,4.8,10,0.6295
B0014CSG5Y,4.9,10,0.829
B0014CRZWE,4.8,10,0.4388
B0014CSG5Y,5,10,0.6076
B0014CSIG6,4.5,10,0.4188
B0014CSG5Y,4.5,10,0.5412
B0014CRZWE,4.8,10,0.6339
B0014CSIG6,4.9,10,0.4891
B0014CSG5Y,4.6,10,0.6017
B0014CRZWE,4.8,10,0.6172
B0014CSG5Y,5,10,0.6862
B0014CTUE0,3.6667,9,0.4925
B0014CSG5Y,4.9,10,0.8838
B0014CSIG6,5,10,0.6258
B0014CSG5Y,4.9,10,0.7348
B0014CRZWE,4.6,10,0.8147
B0014CSG5Y,4.5,10,0.6105
B0014CSIG6,3.9,10,0.501
B0014CRZWE,4.95,20,0.4531
B0014CSIG6,3.9,10,0.1764
B0014CRZWE,4.75,20,0.554
B0014CQ9NK,5,2,0.4196
B0014CSIG6,3.4,10,0.0817
B0014CRZWE,4.5,10,0.4725
B0014CQ9NK,3.7,10,0.2137
B0014CSIG6,3.9,10,0.2727
B0014CQ9NK,4,10,0.2859
B0014CRZWE,5,10,0.7458
B0014CQ9NK,4.35,20,0.2478
B0014CSIG6,3.9,10,0.3351
B0014CRZWE,5,10,0.6588
B0014CW3BC,4.8571,7,0.5126
B0014CQ9NK,4.4,10,0.4079
B0014CRZWE,5,10,0.7422
B0014CQ9NK,4.4,10,0.4814
B0014CSIG6,4,10,0.283
B0014CTFOK,3.8571,7,0.0558
B0014CW3BC,4.5,10,0.271
B0014CQ9NK,4.6,10,0.5404
B0014CRZWE,4.9,10,0.5479
B0014CW3BC,4.8,10,0.2103
B0014CQ9NK,3.7,10,0.3626
B0014CRZWE,4.9,10,0.5553
B0014CW3BC,4.6,10,0.5473
B0014CQ9NK,4.2,10,0.2772
B0014CSIG6,3.5,10,0.2117
B0014CW3BC,4.8,10,0.3401
B0014CRZWE,5,10,0.556
B0014CQ9NK,4.6,10,0.511
B0014CX19A,4.8,10,0.3585
B0014CQ9NK,3.8,10,0.22
B0014CTFOK,4.1,10,0.502
B0014CRZWE,4.9,10,0.5653
B0014CSIG6,3.2,10,0.1103
B0014CRZWE,4.6,20,0.5407
B0014CTFOK,2.6,10,0.397
B0014CRZWE,4.8,10,0.5665
B0014CSIG6,3.7,10,-0.0071
B0014CRZWE,4.6,10,0.6573
B0014CSIG6,4,10,0.2052
B0014CRZWE,4.8,10,0.4087
B0014CSIG6,4.4,10,0.3955
B0014CTFOK,1.6,10,-0.3274
B0014CRZWE,4.35,20,0.5992
B0014CSIG6,4.3,10,0.2638
B0014CRZWE,4.7,10,0.3989
B0014CSIG6,4.9,10,0.5846
B0014CRZWE,4.7667,30,0.7181
B0014CSIG6,3.7,10,0.3576
B0014CRZWE,4.8,10,0.6697
B0014CSIG6,4.6,10,0.2538
B0014CRZWE,4.7,20,0.5813
B0014CSIG6,4.8,10,0.3966
B0014CRZWE,4.6,20,0.6392
B0014CU2C4,4,1,0.9657
B0014CSIG6,4.3,10,0.405
B0014CRZWE,4.6,10,0.6819
B0014CSIG6,3.7,10,0.2792
B0014CRZWE,4.8,10,0.7947
B0014CU26K,5,4,0.573
B0014CRZWE,4.5,10,0.7956
B0014CSIG6,3.6,20,0.2413
B0014CRZWE,4.9,10,0.8575
B0014CSIG6,4.5333,30,0.4586
B0014CRZWE,5,10,0.7421
B0014CSIG6,4.9,10,0.4961
B0014CRZWE,5,10,0.7658
